,created_at,followers,friends_count,geo,hashtags,location,statuses_count,text,vader,day
58,2018-06-27 08:38:23+00:00,2803,2792,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",47220,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-27
59,2018-06-27 01:52:52+00:00,185,806,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",11167,RT @WeHaveMECO: Rapidly approaching “More scrubby than early SpaceX.”,0.0,2018-06-27
60,2018-06-27 01:49:55+00:00,1726,419,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",3929,Rapidly approaching “More scrubby than early SpaceX.”,0.0,2018-06-27
61,2018-06-27 00:57:52+00:00,2351,1852,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",16640,@erinspice @SpaceX That’s awesome!  Have fun and good luck!,0.9311,2018-06-27
62,2018-06-26 21:05:53+00:00,110,314,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",13262,RT @MichaelBuss2: I ❤️ this spacecraft https://t.co/bZ78Y84AST,0.0,2018-06-26
63,2018-06-26 20:25:14+00:00,449,683,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",8830,I ❤️ this spacecraft https://t.co/bZ78Y84AST,0.0,2018-06-26
64,2018-06-26 19:08:19+00:00,33,380,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",1904,I liked a @YouTube video https://t.co/sPvTHU9G0s SpaceX Launch &amp; Landings / LIVE CHAT - Replay of recent missions - Including Falcon,0.4215,2018-06-26
65,2018-06-26 17:26:38+00:00,20,98,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",201,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
66,2018-06-26 17:13:33+00:00,1726,419,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",3929,"@Nehkara Growing pains, for sure, but not to the extreme that SpaceX had, mostly because Blue is planning reuse fro… https://t.co/ciwn8ga133",0.0258,2018-06-26
67,2018-06-26 17:09:41+00:00,541,1072,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",4908,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
68,2018-06-26 17:02:33+00:00,738,715,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",50637,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
69,2018-06-26 17:02:29+00:00,1760,1116,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",87825,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
70,2018-06-26 17:02:24+00:00,2553,498,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",223965,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
71,2018-06-26 17:01:57+00:00,437,1817,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",70762,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
72,2018-06-26 16:54:07+00:00,1726,419,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",3929,@Nehkara It’s worth remembering that SpaceX started out planning to recover Falcon 9 with parachutes. It didn’t tak… https://t.co/fOdzGTxbEC,0.2263,2018-06-26
73,2018-06-26 16:27:36+00:00,60,549,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",187,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
74,2018-06-26 16:12:08+00:00,525,212,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",6087,"RT @WeHaveMECO: It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https:…",0.0,2018-06-26
75,2018-06-26 16:02:50+00:00,1726,419,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",3929,"It really is something to watch SpaceX fans speak of Blue Origin the way the Old Guard™ spoke of SpaceX circa 2010.

https://t.co/B7xqhD3ABd",0.0,2018-06-26
76,2018-06-26 10:45:01+00:00,171,196,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",3515,Mad scientist school? Sign my kids up! Elon Musk is reportedly running an exclusive private school out of SpaceX's… https://t.co/MHPO7abzSI,-0.4574,2018-06-26
77,2018-06-26 10:24:08+00:00,462,456,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",58520,Elon Musk is running a private school at SpaceX’s HQ https://t.co/RLHuDrNu0W https://t.co/oodEYNmv3a,0.0,2018-06-26
78,2018-06-25 22:31:42+00:00,1182,5003,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",15157,"RT @DrexelHyperloop: Drexel Hyperloop would like to thank @SpaceX for a wonderful event, and @DrexelUniv &amp; @DrexelEngr for getting us to Lo…",0.8271,2018-06-25
79,2018-06-25 13:02:29+00:00,164,252,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",11132,@QuidRises @con_president @jacob_d19 @eddie2170 @brlouisiana225 @JoshZampich @jdelorenzo_ @merlisa @uflaw_ryan… https://t.co/5VPx2f4HZi,0.0,2018-06-25
80,2018-06-24 18:43:11+00:00,177,348,"39.9456683,-75.2612943,5mi",[],"Pennsylvania , East Lansdowne",1622,@EthicsGradient @TeslaAgnostic SpaceX is a private company that doesn’t disclose its financials. How does anyone look at its valuation?,0.0,2018-06-24
0,2018-07-02 23:59:23+00:00,27,336,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",824,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
1,2018-07-02 23:59:17+00:00,766,1302,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",41647,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
2,2018-07-02 23:58:45+00:00,64,329,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",4133,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
3,2018-07-02 23:57:48+00:00,1439450,205,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",12310,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
4,2018-07-02 23:52:06+00:00,82,171,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",33241,Here’s everything you need to know about the SpaceX Falcon Heavy rocket https://t.co/cngeUcUhhY,0.0,2018-07-02
5,2018-07-02 23:46:18+00:00,965,739,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",81587,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
6,2018-07-02 23:41:42+00:00,27,74,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",299,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
7,2018-07-02 23:38:54+00:00,0,42,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",97,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
8,2018-07-02 23:34:54+00:00,12,26,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",16,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
9,2018-07-02 23:32:36+00:00,10,50,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",14,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
10,2018-07-02 23:19:38+00:00,1716,2052,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",59348,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
11,2018-07-02 23:16:28+00:00,919,2298,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",59788,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
12,2018-07-02 23:14:57+00:00,0,47,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
13,2018-07-02 23:14:28+00:00,0,47,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2,RT @SpaceX: Another view of SpaceX’s 16th Crew Dragon parachute test recently completed at Naval Air Facility El Centro in Southern Califor…,0.0,2018-07-02
14,2018-07-02 23:11:43+00:00,8,32,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",28,"RT @SpaceX: More photos from this morning’s Falcon 9 launch of SES-12, completing Falcon 9’s 55th mission since its first flight from the s…",0.0,2018-07-02
15,2018-07-02 23:11:37+00:00,8,32,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",28,RT @SpaceX: ~1 hour until Falcon 9 launch of Dragon for its fifteenth mission to the @Space_Station. Vehicle and spacecraft are healthy and…,0.4019,2018-07-02
16,2018-07-02 23:11:32+00:00,8,32,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",28,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
17,2018-07-02 23:11:28+00:00,8,32,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",28,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
18,2018-07-02 23:01:21+00:00,49,53,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",51,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
19,2018-07-02 22:58:35+00:00,11,58,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",75,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
20,2018-07-02 22:56:16+00:00,7,26,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",69,"RT @SpaceX: At Naval Air Facility El Centro in Southern California, SpaceX recently completed its 16th test of Crew Dragon’s parachute syst…",0.0,2018-07-02
21,2018-07-02 22:56:03+00:00,7,26,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",69,RT @SpaceX: Another view of SpaceX’s 16th Crew Dragon parachute test recently completed at Naval Air Facility El Centro in Southern Califor…,0.0,2018-07-02
22,2018-07-02 22:45:46+00:00,4624,969,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",661880,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
23,2018-07-02 22:38:08+00:00,1214,1579,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",53079,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
24,2018-07-02 22:35:22+00:00,46,461,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",668,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
25,2018-07-02 22:33:00+00:00,2850,5001,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",275161,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
26,2018-07-02 22:31:20+00:00,46,122,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2631,RT @SpaceX: Dragon is ~30 meters from the @Space_Station. Watch live → https://t.co/rdhLIxXhnI https://t.co/bwlFhcrqoH,0.0,2018-07-02
27,2018-07-02 22:30:05+00:00,854,1037,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",3812,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
28,2018-07-02 22:28:34+00:00,34,76,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",570,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-02
29,2018-07-02 22:21:49+00:00,13942,9567,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2725,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station https://t.co/jvgZivqLPl https://t.co/aYnVwJ4B4K,0.0,2018-07-02
30,2018-07-02 22:20:55+00:00,5,61,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",91,"RT @SpaceX: Dragon has been given a ""go"" to move towards capture position. https://t.co/8FO22NPdbv",0.0,2018-07-02
31,2018-07-02 22:12:50+00:00,976,3210,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",1624,RT @SpaceX: Another view of SpaceX’s 16th Crew Dragon parachute test recently completed at Naval Air Facility El Centro in Southern Califor…,0.0,2018-07-02
32,2018-07-01 23:42:42+00:00,165,68,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",19726,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
33,2018-07-01 23:38:55+00:00,225,238,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2023,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
34,2018-07-01 23:31:59+00:00,1273,2608,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",1077,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
35,2018-07-01 23:28:39+00:00,67,71,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",827,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
36,2018-07-01 23:26:15+00:00,713,91,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",78374,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
37,2018-07-01 23:25:52+00:00,574,53,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",29971,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
38,2018-07-01 23:22:09+00:00,3,100,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",138,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
39,2018-07-01 23:21:58+00:00,11,64,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",66,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
40,2018-07-01 23:14:55+00:00,305,118,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2107,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
41,2018-07-01 23:01:30+00:00,18,31,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",210,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
42,2018-07-01 22:59:52+00:00,12,115,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",258,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
43,2018-07-01 22:54:46+00:00,22,88,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",13,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
44,2018-07-01 22:50:15+00:00,346,793,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",6288,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
45,2018-07-01 22:31:03+00:00,2376,2359,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",23076,"RT @SpaceX: Crew Dragon is at @NASA’s Plum Brook Station testing facility in Ohio, home to the largest thermal vacuum chamber in the world,…",0.0,2018-07-01
46,2018-07-01 22:20:45+00:00,39,143,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",1958,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-07-01
47,2018-07-01 22:17:35+00:00,3184,2,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",114540,"RT @Deebodragon: #1 @SpaceX gamer&gt;2,800 giveaway @ 7k Followers! New monthly Giveaway for SUBS!!!
@ https://t.co/T9V8qb7VWq…",0.0,2018-07-01
48,2018-06-30 23:59:56+00:00,34,171,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",470,RT @SpaceX: Another view of SpaceX’s 16th Crew Dragon parachute test recently completed at Naval Air Facility El Centro in Southern Califor…,0.0,2018-06-30
49,2018-06-30 23:58:48+00:00,78,135,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",683,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-06-30
50,2018-06-30 23:56:34+00:00,59,163,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",1406,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-06-30
51,2018-06-30 23:56:27+00:00,7,16,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",339,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-06-30
52,2018-06-30 23:54:43+00:00,425,493,"33.7454725,-117.867653,27.14mi","[{'text': 'powersystem', 'indices': [46, 58]}, {'text': 'spaceX', 'indices': [61, 68]}, {'text': 'hyperxite', 'indices': [69, 79]}, {'text': 'hyperloop', 'indices': [80, 90]}, {'text': 'elonmusk', 'indices': [92, 101]}, {'text': 'spaceXhyperloopcompetition', 'indices': [102, 129]}, {'text': 'uci', 'indices': [130, 134]}]","California , Santa Ana",9209,"RT @UCI_HyperXite: What’s hotter than solder? #powersystem 

#spaceX #hyperxite #hyperloop  #elonmusk #spaceXhyperloopcompetition #uci #uci…",0.0,2018-06-30
53,2018-06-30 23:54:37+00:00,34,171,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",470,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-06-30
54,2018-06-30 23:53:48+00:00,1,17,"33.7454725,-117.867653,27.14mi",[],"California , Santa Ana",2,RT @SpaceX: More photos of today’s Falcon 9 launch of Dragon to the @Space_Station → https://t.co/095WHX44BX https://t.co/7sSyipmfSf,0.0,2018-06-30
